file_name,global_trap_id,tpc,trap,ch_list,PE_meas,PE_meas_noLTcr,PE_exp,PE_exp_noLTcr
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,0,0,0,"[4, 5, 6, 7, 8, 9]",42.41578674316406,0.0,22985.658970368408,22985.658970368408
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,1,0,1,"[4, 5]",551.5266799926758,69.88373565673828,9256.541209547808,9256.541209547808
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,2,0,2,"[6, 7]",1073.8930625915527,83.570068359375,8920.886467209919,8920.886467209919
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,3,0,3,"[8, 9]",1841.5807304382324,48.11564254760742,7929.146781589925,7929.146781589925
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,4,0,4,"[10, 11, 12, 13, 14, 15]",23.640356063842773,0.0,15988.248226316846,15988.248226316846
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,5,0,5,"[10, 11]",1853.2477836608887,43.29795455932617,3166.8668192488767,3166.8668192488767
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,6,0,6,"[12, 13]",1523.1000499725342,25.79304313659668,2441.9222400260755,2441.9222400260755
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,7,0,7,"[14, 15]",724.0415325164795,23.873685836791992,1894.0311301210415,1894.0311301210415
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,8,0,8,"[20, 21, 22, 23, 24, 25]",106.9706802368164,54.16548156738281,93673.93413384314,93673.93413384314
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,9,0,9,"[20, 21]",2991.3202896118164,0.0,375716.38718419906,0.0
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,10,0,10,"[22, 23]",641.2289733886719,0.0,84580.33250960869,0.0
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,11,0,11,"[24, 25]",250.42079544067383,166.87086486816406,12509.89182439923,12509.89182439923
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,12,0,12,"[26, 27, 28, 29, 30, 31]",0.0,0.0,6324.999378561615,6324.999378561615
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,13,0,13,"[26, 27]",66.5827407836914,0.0,486.2241239217299,486.2241239217299
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,14,0,14,"[28, 29]",117.62691497802734,0.0,304.7070993506313,304.7070993506313
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,15,0,15,"[30, 31]",141.62140083312988,0.0,203.01145629959345,203.01145629959345
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,40,1,0,"[52, 53, 54, 55, 56, 57]",273.7836046218872,246.47912311553955,197267.37081627498,197267.37081627498
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,41,1,1,"[52, 53]",345.20836448669434,345.20836448669434,81574.38823170675,81574.38823170675
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,42,1,2,"[54, 55]",406.83417892456055,358.632137298584,99815.02976211422,99815.02976211422
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,43,1,3,"[56, 57]",928.0403633117676,879.1814727783203,150659.29505571633,150659.29505571633
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,44,1,4,"[58, 59, 60, 61, 62, 63]",1122.7712287902832,168.73297119140625,851780.2233047183,196328.58228596777
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,45,1,5,"[58, 59]",2290.815216064453,690.4158935546875,313191.9826203621,120909.48115977226
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,46,1,6,"[60, 61]",557.2503643035889,330.61686515808105,123923.40196691733,123923.40196691733
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,47,1,7,"[62, 63]",606.3709774017334,333.1377010345459,77855.96640833907,77855.96640833907
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,48,1,8,"[36, 37, 38, 39, 40, 41]",194.72140502929688,152.55874252319336,180350.19134346466,180350.19134346466
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,49,1,9,"[36, 37]",904.4846343994141,761.5637969970703,114203.96194904811,114203.96194904811
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,50,1,10,"[38, 39]",835.230899810791,780.4302215576172,168666.68941373375,168666.68941373375
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,51,1,11,"[40, 41]",1708.9235439300537,1645.4228439331055,305740.2681857918,305740.2681857918
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,52,1,12,"[42, 43, 44, 45, 46, 47]",1139.082347869873,90.74295043945312,1071547.431847368,100327.6446826087
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,53,1,13,"[42, 43]",953.3946914672852,597.7154159545898,325697.15278347634,162166.52612256378
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,54,1,14,"[44, 45]",1243.8157653808594,560.5236968994141,285278.532159663,104082.0516043816
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,55,1,15,"[46, 47]",858.5853099822998,776.7349452972412,210713.46921399233,210713.46921399233
packet-0050017-2024_07_09_12_45_54_CDT.FLOW.hdf5,80,2,0,"[4, 5, 6, 7, 8, 9]",4348.556587219238,3294.1853408813477,1599098.3707001044,1300664.5683385672
