file_name,global_trap_id,tpc,trap,ch_list,PE_meas,PE_meas_noLTcr,PE_exp,PE_exp_noLTcr
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,0,0,0,"[4, 5, 6, 7, 8, 9]",291.8377456665039,103.65331268310547,385409.9134276714,84512.25860273259
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,1,0,1,"[4, 5]",1939.4443664550781,1939.4443664550781,206035.62750219376,206035.62750219376
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,2,0,2,"[6, 7]",578.1812744140625,578.1812744140625,91414.16228833665,91414.16228833665
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,3,0,3,"[8, 9]",493.34197998046875,493.34197998046875,41415.65731071395,41415.65731071395
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,4,0,4,"[10, 11, 12, 13, 14, 15]",20.629619598388672,20.629619598388672,42126.00720286049,42126.00720286049
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,5,0,5,"[10, 11]",28.748416900634766,28.748416900634766,5247.60860742967,5247.60860742967
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,6,0,6,"[12, 13]",0.0,0.0,3661.1542980826266,3661.1542980826266
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,7,0,7,"[14, 15]",0.0,0.0,2651.350252474049,2651.350252474049
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,8,0,8,"[20, 21, 22, 23, 24, 25]",409.84297943115234,47.61717987060547,329338.07964529254,32202.472820304625
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,9,0,9,"[20, 21]",467.7989273071289,467.7989273071289,56464.37171730601,56464.37171730601
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,10,0,10,"[22, 23]",244.92948532104492,244.92948532104492,38263.347140530605,38263.347140530605
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,11,0,11,"[24, 25]",248.3378448486328,248.3378448486328,27106.563729916597,27106.563729916597
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,12,0,12,"[26, 27, 28, 29, 30, 31]",51.32040786743164,51.32040786743164,42082.690225193124,42082.690225193124
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,13,0,13,"[26, 27]",0.0,0.0,6847.169743913817,6847.169743913817
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,14,0,14,"[28, 29]",0.0,0.0,5019.293111322163,5019.293111322163
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,15,0,15,"[30, 31]",64.93854522705078,64.93854522705078,3753.39069856976,3753.39069856976
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,40,1,0,"[52, 53, 54, 55, 56, 57]",0.0,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,41,1,1,"[52, 53]",0.0,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,42,1,2,"[54, 55]",42.25102996826172,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,43,1,3,"[56, 57]",0.0,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,44,1,4,"[58, 59, 60, 61, 62, 63]",104.23262023925781,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,45,1,5,"[58, 59]",937.6774444580078,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,46,1,6,"[60, 61]",1494.9780921936035,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,47,1,7,"[62, 63]",901.8715209960938,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,48,1,8,"[36, 37, 38, 39, 40, 41]",0.0,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,49,1,9,"[36, 37]",25.053152084350586,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,50,1,10,"[38, 39]",71.82239151000977,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,51,1,11,"[40, 41]",80.60546493530273,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,52,1,12,"[42, 43, 44, 45, 46, 47]",109.67375946044922,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,53,1,13,"[42, 43]",248.0383644104004,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,54,1,14,"[44, 45]",482.9591827392578,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,55,1,15,"[46, 47]",378.4867172241211,0.0,0.0,0.0
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,80,2,0,"[4, 5, 6, 7, 8, 9]",2580.670711517334,1416.6306381225586,261854.80602356218,261854.80602356218
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,81,2,1,"[20, 21]",2981.694450378418,2081.2842407226562,167927.35067875963,167927.35067875963
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,82,2,2,"[22, 23]",2926.1590003967285,882.4757385253906,422763.7122472872,92926.45795976507
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,83,2,3,"[24, 25]",3013.213119506836,2646.8525314331055,426306.18313482066,426306.18313482066
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,84,2,4,"[10, 11, 12, 13, 14, 15]",2449.913589477539,2360.4656562805176,938803.1464164506,938803.1464164506
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,85,2,5,"[26, 27]",699.6137924194336,699.6137924194336,255471.51313732192,255471.51313732192
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,86,2,6,"[28, 29]",1090.7384700775146,1015.9250831604004,202931.34671313106,202931.34671313106
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,87,2,7,"[30, 31]",833.3798027038574,833.3798027038574,143661.57784199453,143661.57784199453
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,88,2,8,"[20, 21, 22, 23, 24, 25]",3070.6710662841797,1368.5883178710938,463667.44110929326,463667.44110929326
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,89,2,9,"[4, 5]",3368.558219909668,2118.6828842163086,230374.817738882,230374.817738882
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,90,2,10,"[6, 7]",3209.3249282836914,2698.82755279541,281019.2957312086,281019.2957312086
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,91,2,11,"[8, 9]",2790.8972969055176,2505.390853881836,314692.5309563179,314692.5309563179
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,92,2,12,"[26, 27, 28, 29, 30, 31]",3110.4777221679688,2981.761260986328,1153154.4132773431,1153154.4132773431
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,93,2,13,"[10, 11]",1563.7098445892334,1535.4904098510742,449742.3956154427,449742.3956154427
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,94,2,14,"[12, 13]",2581.37398147583,2550.3560333251953,461727.63123907073,461727.63123907073
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,95,2,15,"[14, 15]",2251.958927154541,2223.08744430542,389952.8346938803,389952.8346938803
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,120,3,0,"[52, 53, 54, 55, 56, 57]",1250.3982849121094,356.5203552246094,150221.3323706531,150221.3323706531
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,121,3,1,"[52, 53]",1346.380859375,883.8103485107422,67012.52551759867,67012.52551759867
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,122,3,2,"[54, 55]",1209.9179496765137,877.8592185974121,76205.65017551917,76205.65017551917
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,123,3,3,"[56, 57]",1217.3980407714844,1027.6004791259766,87780.71245025858,87780.71245025858
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,124,3,4,"[58, 59, 60, 61, 62, 63]",1259.6331386566162,1105.3727569580078,366022.24440924707,366022.24440924707
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,125,3,5,"[58, 59]",824.2042770385742,681.0544204711914,117026.85402179118,117026.85402179118
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,126,3,6,"[60, 61]",373.47374153137207,287.12641525268555,87944.68768159865,87944.68768159865
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,127,3,7,"[62, 63]",532.0393753051758,432.69441986083984,64915.09483995605,64915.09483995605
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,128,3,8,"[36, 37, 38, 39, 40, 41]",1289.7934226989746,732.6525115966797,201813.42302208868,201813.42302208868
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,129,3,9,"[36, 37]",1743.08101272583,1252.4128303527832,107263.57344257759,107263.57344257759
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,130,3,10,"[38, 39]",1876.1437721252441,1511.9714088439941,141038.9902318945,141038.9902318945
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,131,3,11,"[40, 41]",2163.631057739258,1625.3247451782227,194286.54863135744,194286.54863135744
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,132,3,12,"[42, 43, 44, 45, 46, 47]",4249.940082550049,1090.3777694702148,999846.0523868937,561936.9001291322
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,133,3,13,"[42, 43]",2392.9111137390137,819.7503890991211,257999.10508915802,196875.9738206511
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,134,3,14,"[44, 45]",1335.180534362793,1079.8814697265625,190010.27972687889,190010.27972687889
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,135,3,15,"[46, 47]",768.9601821899414,723.3096389770508,142787.376749905,142787.376749905
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,160,4,0,"[42, 43, 44, 45, 46, 47]",495.12013244628906,269.417724609375,69528.52490039189,69528.52490039189
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,161,4,1,"[42, 43]",665.3889007568359,346.7942352294922,25063.618927329702,25063.618927329702
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,162,4,2,"[44, 45]",730.6473846435547,291.53306579589844,24916.59118680306,24916.59118680306
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,163,4,3,"[46, 47]",419.22410583496094,171.34561157226562,24148.19948227271,24148.19948227271
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,164,4,4,"[36, 37, 38, 39, 40, 41]",1387.8012924194336,196.89107513427734,58156.60633486238,58156.60633486238
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,165,4,5,"[52, 53]",756.3514251708984,120.21397399902344,12668.600446959494,12668.600446959494
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,166,4,6,"[54, 55]",1288.2557220458984,153.1700668334961,9636.013525831475,9636.013525831475
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,167,4,7,"[56, 57]",331.2007255554199,130.44838333129883,7237.592533436383,7237.592533436383
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,168,4,8,"[58, 59, 60, 61, 62, 63]",1815.6074180603027,83.0213394165039,444949.18466974,18230.04997126824
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,169,4,9,"[58, 59]",2431.5780334472656,526.0633544921875,123216.12611831326,25672.8542330509
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,170,4,10,"[60, 61]",1602.386978149414,1171.4356079101562,79966.16570406112,79966.16570406112
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,171,4,11,"[62, 63]",472.0538902282715,171.72759628295898,109491.56023883773,109491.56023883773
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,172,4,12,"[52, 53, 54, 55, 56, 57]",755.9757080078125,595.6630249023438,215106.04690398264,215106.04690398264
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,173,4,13,"[36, 37]",149.67475128173828,88.45032501220703,15143.614365539543,15143.614365539543
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,174,4,14,"[38, 39]",313.7260971069336,128.63961029052734,7319.502931227048,7319.502931227048
packet-0050005-2024_07_03_08_03_08_CDT.FLOW.hdf5,175,4,15,"[40, 41]",183.1566162109375,77.076171875,4034.3436474675354,4034.3436474675354
