file_name,global_trap_id,tpc,trap,ch_list,PE_meas,PE_meas_noLTcr,PE_exp,PE_exp_noLTcr
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,0,0,0,"[4, 5, 6, 7, 8, 9]",19.379043579101562,19.379043579101562,27072.500045136214,27072.500045136214
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,1,0,1,"[4, 5]",298.38108825683594,172.4686737060547,19886.153685593414,19886.153685593414
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,2,0,2,"[6, 7]",980.7252197265625,222.89947509765625,29875.891108976502,29875.891108976502
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,3,0,3,"[8, 9]",1612.7206420898438,342.36737060546875,42929.73732835733,42929.73732835733
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,4,0,4,"[10, 11, 12, 13, 14, 15]",52.26368713378906,52.26368713378906,222976.39565101694,222976.39565101694
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,5,0,5,"[10, 11]",417.216064453125,417.216064453125,95791.59260475294,95791.59260475294
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,6,0,6,"[12, 13]",426.5905418395996,409.6645812988281,75360.0264475804,75360.0264475804
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,7,0,7,"[14, 15]",1070.1736297607422,125.78202819824219,127447.58908140461,32241.572617914906
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,8,0,8,"[20, 21, 22, 23, 24, 25]",39.98002624511719,39.98002624511719,33214.422407030994,33214.422407030994
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,9,0,9,"[20, 21]",207.18218994140625,207.18218994140625,25438.918552900148,25438.918552900148
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,10,0,10,"[22, 23]",264.4525032043457,232.65411376953125,37180.48032805811,37180.48032805811
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,11,0,11,"[24, 25]",372.0167236328125,323.80029296875,45686.46008731888,45686.46008731888
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,12,0,12,"[26, 27, 28, 29, 30, 31]",78.33293151855469,78.33293151855469,127375.17580473993,127375.17580473993
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,13,0,13,"[26, 27]",171.22764587402344,171.22764587402344,30439.586393898688,30439.586393898688
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,14,0,14,"[28, 29]",140.27777099609375,140.27777099609375,24163.17356595471,24163.17356595471
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,15,0,15,"[30, 31]",180.17810821533203,146.1979751586914,18696.836111621873,18696.836111621873
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,40,1,0,"[52, 53, 54, 55, 56, 57]",291.66361236572266,291.66361236572266,495818.28875346546,495818.28875346546
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,41,1,1,"[52, 53]",629.8509521484375,629.8509521484375,191721.78958919994,191721.78958919994
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,42,1,2,"[54, 55]",1053.2278137207031,1053.2278137207031,194365.48412155482,194365.48412155482
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,43,1,3,"[56, 57]",976.9557209014893,884.1689758300781,195697.51999260695,195697.51999260695
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,44,1,4,"[58, 59, 60, 61, 62, 63]",1155.7188148498535,664.3797149658203,609928.7391617947,609928.7391617947
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,45,1,5,"[58, 59]",1478.464599609375,1335.2087173461914,253064.08859011446,253064.08859011446
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,46,1,6,"[60, 61]",1581.88480758667,591.6002502441406,554241.034501031,195390.11612028876
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,47,1,7,"[62, 63]",1306.0681495666504,1242.8876991271973,354888.60404287744,354888.60404287744
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,48,1,8,"[36, 37, 38, 39, 40, 41]",408.74639320373535,17.45195960998535,603545.9740985148,68988.20026307189
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,49,1,9,"[36, 37]",1579.2985763549805,1527.3757934570312,105828.75280625705,105828.75280625705
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,50,1,10,"[38, 39]",710.8190841674805,666.1388092041016,74265.1404533531,74265.1404533531
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,51,1,11,"[40, 41]",498.98877716064453,444.2962188720703,55191.07004871996,55191.07004871996
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,52,1,12,"[42, 43, 44, 45, 46, 47]",102.75164413452148,102.75164413452148,130178.83013266572,130178.83013266572
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,53,1,13,"[42, 43]",251.42693328857422,139.00707244873047,41673.45025675607,41673.45025675607
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,54,1,14,"[44, 45]",351.300931930542,146.94207191467285,40999.79506602739,40999.79506602739
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,55,1,15,"[46, 47]",759.8345108032227,193.28311157226562,38512.399578688215,38512.399578688215
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,80,2,0,"[4, 5, 6, 7, 8, 9]",6386.55534362793,3930.679672241211,2714284.1459285803,1768737.138599739
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,81,2,1,"[20, 21]",3884.6548614501953,3017.4879302978516,810140.039118251,599426.6199372059
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,82,2,2,"[22, 23]",3297.729320526123,2757.2596549987793,685037.5000022809,548855.7447207082
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,83,2,3,"[24, 25]",3113.2532844543457,3113.2532844543457,677520.3304098515,677520.3304098515
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,84,2,4,"[10, 11, 12, 13, 14, 15]",3597.1448345184326,3237.9326457977295,1838587.9344858266,1648044.1920085554
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,85,2,5,"[26, 27]",3492.300901412964,3492.300901412964,634908.6264331888,634908.6264331888
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,86,2,6,"[28, 29]",2187.6737842559814,2187.6737842559814,528570.3618419697,528570.3618419697
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,87,2,7,"[30, 31]",2013.8186435699463,1261.274881362915,476915.75812224334,257053.79113605083
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,88,2,8,"[20, 21, 22, 23, 24, 25]",4075.132246017456,3340.9836254119873,2128681.2363935816,1691767.0340499578
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,89,2,9,"[4, 5]",3882.0906944274902,3882.0906944274902,818572.8619128626,818572.8619128626
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,90,2,10,"[6, 7]",3340.9291038513184,3340.9291038513184,745216.7848598877,745216.7848598877
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,91,2,11,"[8, 9]",2481.2405681610107,2481.2405681610107,698172.02102281,698172.02102281
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,92,2,12,"[26, 27, 28, 29, 30, 31]",4428.692140579224,3362.0373554229736,2169517.9605539306,1804730.7164189513
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,93,2,13,"[10, 11]",1309.6035919189453,1309.6035919189453,580243.5851437458,580243.5851437458
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,94,2,14,"[12, 13]",2567.798559188843,2567.798559188843,556374.350102108,556374.350102108
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,95,2,15,"[14, 15]",2451.2929248809814,1546.7832202911377,479855.35902384925,321279.8385819979
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,120,3,0,"[52, 53, 54, 55, 56, 57]",1836.3863244056702,1836.3863244056702,1490701.4348387925,1490701.4348387925
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,121,3,1,"[52, 53]",3863.0690174102783,3863.0690174102783,839497.5379696769,839497.5379696769
matched_flowed_mpd_run_data_rctl_766_p012.FLOW.hdf5,122,3,2,"[54, 55]",3772.876777648926,3456.7255935668945,942242.4995410645,795008.5112051244
