file_name,global_trap_id,tpc,trap,ch_list,PE_meas,PE_meas_noLTcr,PE_exp,PE_exp_noLTcr
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,0,0,0,"[4, 5, 6, 7, 8, 9]",0.0,0.0,233.5331578008765,233.5331578008765
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,1,0,1,"[4, 5]",0.0,0.0,143.96683294105682,143.96683294105682
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,2,0,2,"[6, 7]",0.0,0.0,211.68640138923791,211.68640138923791
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,3,0,3,"[8, 9]",0.0,0.0,328.6755139489392,328.6755139489392
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,4,0,4,"[10, 11, 12, 13, 14, 15]",0.0,0.0,3693.866213969491,3693.866213969491
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,5,0,5,"[10, 11]",29.579387664794922,29.579387664794922,5912.656785369398,5912.656785369398
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,6,0,6,"[12, 13]",437.67169189453125,0.0,70763.05261146835,0.0
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,7,0,7,"[14, 15]",336.4442138671875,0.0,95692.36263314818,0.0
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,8,0,8,"[20, 21, 22, 23, 24, 25]",0.0,0.0,1822.198947861633,1822.198947861633
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,9,0,9,"[20, 21]",0.0,0.0,963.487989881921,963.487989881921
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,10,0,10,"[22, 23]",0.0,0.0,1244.5790396964921,1244.5790396964921
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,11,0,11,"[24, 25]",0.0,0.0,1618.3568161430996,1618.3568161430996
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,12,0,12,"[26, 27, 28, 29, 30, 31]",0.0,0.0,8239.641910383696,8239.641910383696
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,13,0,13,"[26, 27]",32.852943420410156,32.852943420410156,4135.649603117923,4135.649603117923
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,14,0,14,"[28, 29]",0.0,0.0,4689.812059289589,4689.812059289589
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,15,0,15,"[30, 31]",36.424346923828125,36.424346923828125,4897.9847612030435,4897.9847612030435
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,40,1,0,"[52, 53, 54, 55, 56, 57]",0.0,0.0,9782.273997965904,9782.273997965904
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,41,1,1,"[52, 53]",0.0,0.0,4484.262579542235,4484.262579542235
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,42,1,2,"[54, 55]",34.32563781738281,34.32563781738281,4749.432694980674,4749.432694980674
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,43,1,3,"[56, 57]",30.672943115234375,30.672943115234375,4631.258709791893,4631.258709791893
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,44,1,4,"[58, 59, 60, 61, 62, 63]",0.0,0.0,10542.657005084306,10542.657005084306
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,45,1,5,"[58, 59]",0.0,0.0,2234.684409229799,2234.684409229799
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,46,1,6,"[60, 61]",0.0,0.0,1734.3721335412154,1734.3721335412154
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,47,1,7,"[62, 63]",0.0,0.0,1343.4615238512529,1343.4615238512529
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,48,1,8,"[36, 37, 38, 39, 40, 41]",0.0,0.0,3881.77652177825,3881.77652177825
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,49,1,9,"[36, 37]",799.8601684570312,799.8601684570312,18777.749823804406,18777.749823804406
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,50,1,10,"[38, 39]",775.74169921875,0.0,238172.43325929073,0.0
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,51,1,11,"[40, 41]",129.30169677734375,129.30169677734375,62162.085089163505,62162.085089163505
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,52,1,12,"[42, 43, 44, 45, 46, 47]",0.0,0.0,7785.849115175459,7785.849115175459
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,53,1,13,"[42, 43]",0.0,0.0,317.2292893374351,317.2292893374351
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,54,1,14,"[44, 45]",0.0,0.0,180.14169699382288,180.14169699382288
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,55,1,15,"[46, 47]",0.0,0.0,111.61367875908446,111.61367875908446
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,80,2,0,"[4, 5, 6, 7, 8, 9]",712.1646461486816,712.1646461486816,398021.20713644335,398021.20713644335
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,81,2,1,"[20, 21]",2631.712646484375,954.229248046875,472500.50400860707,246799.52593101555
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,82,2,2,"[22, 23]",1707.3616027832031,1707.3616027832031,379850.30863571644,379850.30863571644
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,83,2,3,"[24, 25]",1459.1350555419922,1459.1350555419922,279656.11484885885,279656.11484885885
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,84,2,4,"[10, 11, 12, 13, 14, 15]",1358.4119186401367,1358.4119186401367,578115.0903399558,578115.0903399558
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,85,2,5,"[26, 27]",659.653392791748,659.653392791748,143850.68422170993,143850.68422170993
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,86,2,6,"[28, 29]",369.27601623535156,369.27601623535156,79978.68769848064,79978.68769848064
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,87,2,7,"[30, 31]",276.2425956726074,276.2425956726074,43323.80073078932,43323.80073078932
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,88,2,8,"[20, 21, 22, 23, 24, 25]",220.52940368652344,220.52940368652344,112358.02318297648,112358.02318297648
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,89,2,9,"[4, 5]",292.2339782714844,292.2339782714844,51664.298120607345,51664.298120607345
matched_flowed_mpd_run_data_rctl_768_p41424344.FLOW.hdf5,90,2,10,"[6, 7]",318.63109588623047,318.63109588623047,61570.125547148484,61570.125547148484
