file_name,global_trap_id,tpc,trap,ch_list,PE_meas,PE_meas_noLTcr,PE_exp,PE_exp_noLTcr
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,0,0,0,"[4, 5, 6, 7, 8, 9]",0.0,0.0,31402.25123042291,31402.25123042291
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,1,0,1,"[4, 5]",68.52254486083984,68.52254486083984,14976.85174675329,14976.85174675329
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,2,0,2,"[6, 7]",85.51930236816406,85.51930236816406,15946.46400084094,15946.46400084094
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,3,0,3,"[8, 9]",72.97771453857422,72.97771453857422,15360.898604223616,15360.898604223616
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,4,0,4,"[10, 11, 12, 13, 14, 15]",0.0,0.0,34104.888442956486,34104.888442956486
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,5,0,5,"[10, 11]",73.67168045043945,73.67168045043945,10300.343348991253,10300.343348991253
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,6,0,6,"[12, 13]",199.6334457397461,199.6334457397461,27989.2942861772,27989.2942861772
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,7,0,7,"[14, 15]",753.832763671875,0.0,169787.08397271065,3271.1755824620013
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,8,0,8,"[20, 21, 22, 23, 24, 25]",25.563077926635742,25.563077926635742,78259.15797287287,78259.15797287287
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,9,0,9,"[20, 21]",829.0017700195312,0.0,260801.47988596675,733.3638314229648
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,10,0,10,"[22, 23]",384.3305969238281,384.3305969238281,143749.33575794823,143749.33575794823
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,11,0,11,"[24, 25]",292.02294921875,292.02294921875,69392.94431738192,69392.94431738192
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,12,0,12,"[26, 27, 28, 29, 30, 31]",0.0,0.0,54619.37388651639,54619.37388651639
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,13,0,13,"[26, 27]",0.0,0.0,6634.3672298996735,6634.3672298996735
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,14,0,14,"[28, 29]",0.0,0.0,5747.409060680022,5747.409060680022
matched_flowed_mpd_run_data_rctl_768_p53545556.FLOW.hdf5,15,0,15,"[30, 31]",711.0786056518555,55.21190643310547,5243.781044527271,5243.781044527271
