file_name,global_trap_id,tpc,trap,ch_list,PE_meas,PE_meas_noLTcr,PE_exp,PE_exp_noLTcr
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,0,0,0,"[4, 5, 6, 7, 8, 9]",0.0,0.0,55075.375823237984,55075.375823237984
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,1,0,1,"[4, 5]",157.34146118164062,157.34146118164062,44933.969207555594,44933.969207555594
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,2,0,2,"[6, 7]",249.63211059570312,249.63211059570312,75499.55688582998,75499.55688582998
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,3,0,3,"[8, 9]",572.4131851196289,572.4131851196289,130740.0298502163,130740.0298502163
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,4,0,4,"[10, 11, 12, 13, 14, 15]",53.1768913269043,0.0,391393.50263791665,81023.26955274607
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,5,0,5,"[10, 11]",517.7472229003906,89.28445434570312,152153.6425127416,31314.55739346054
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,6,0,6,"[12, 13]",1256.9696655273438,96.07135009765625,281035.18948405253,26689.497026844547
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,7,0,7,"[14, 15]",509.22146129608154,509.22146129608154,146438.42565267242,146438.42565267242
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,8,0,8,"[20, 21, 22, 23, 24, 25]",0.0,0.0,49638.633701914674,49638.633701914674
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,9,0,9,"[20, 21]",130.9409942626953,130.9409942626953,32351.2691627192,32351.2691627192
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,10,0,10,"[22, 23]",144.6861228942871,144.6861228942871,49243.73496926573,49243.73496926573
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,11,0,11,"[24, 25]",337.1775894165039,337.1775894165039,95595.28797134417,95595.28797134417
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,12,0,12,"[26, 27, 28, 29, 30, 31]",162.5469512939453,162.5469512939453,446728.2997938668,446728.2997938668
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,13,0,13,"[26, 27]",627.0693550109863,627.0693550109863,143287.9467320666,143287.9467320666
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,14,0,14,"[28, 29]",615.6250953674316,615.6250953674316,124572.7126914602,124572.7126914602
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,15,0,15,"[30, 31]",409.84194564819336,409.84194564819336,91593.62327096847,91593.62327096847
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,40,1,0,"[52, 53, 54, 55, 56, 57]",20.60242462158203,20.60242462158203,46521.10347292039,46521.10347292039
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,41,1,1,"[52, 53]",56.562599182128906,56.562599182128906,17945.097308766624,17945.097308766624
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,42,1,2,"[54, 55]",57.8515625,57.8515625,18160.60311192958,18160.60311192958
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,43,1,3,"[56, 57]",73.96396255493164,73.96396255493164,18182.853549813444,18182.853549813444
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,44,1,4,"[58, 59, 60, 61, 62, 63]",0.0,0.0,65644.10700121323,65644.10700121323
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,45,1,5,"[58, 59]",235.64456939697266,235.64456939697266,48528.064649191845,48528.064649191845
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,46,1,6,"[60, 61]",613.6209716796875,42.992431640625,215212.86937803996,21485.347340153276
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,47,1,7,"[62, 63]",416.33926010131836,416.33926010131836,117500.38923326338,117500.38923326338
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,48,1,8,"[36, 37, 38, 39, 40, 41]",273.5832824707031,0.0,610211.7061246234,5177.013762091235
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,49,1,9,"[36, 37]",658.3037719726562,658.3037719726562,151518.28899436587,151518.28899436587
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,50,1,10,"[38, 39]",303.4030456542969,303.4030456542969,96378.47755787485,96378.47755787485
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,51,1,11,"[40, 41]",158.08758544921875,158.08758544921875,47204.24245035759,47204.24245035759
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,52,1,12,"[42, 43, 44, 45, 46, 47]",22.50063133239746,22.50063133239746,77209.67053305227,77209.67053305227
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,53,1,13,"[42, 43]",117.76197624206543,117.76197624206543,64860.399599877375,64860.399599877375
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,54,1,14,"[44, 45]",195.5772933959961,195.5772933959961,90563.95202219122,90563.95202219122
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,55,1,15,"[46, 47]",215.63507461547852,215.63507461547852,77794.10200893159,77794.10200893159
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,80,2,0,"[4, 5, 6, 7, 8, 9]",4017.628387451172,4017.628387451172,1561200.636225505,1555394.5200670033
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,81,2,1,"[20, 21]",4875.205114364624,3809.295738220215,984651.8801570102,790285.6313701958
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,82,2,2,"[22, 23]",4699.550533294678,2991.6399116516113,1093170.2245546696,681704.7425622009
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,83,2,3,"[24, 25]",4789.266567230225,2833.3291778564453,1116015.957634267,640010.6439756982
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,84,2,4,"[10, 11, 12, 13, 14, 15]",5777.257751464844,3582.234832763672,2393645.815955866,1670349.8481305619
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,85,2,5,"[26, 27]",2258.4668350219727,1897.6313781738281,530345.6841883645,399839.5669982579
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,86,2,6,"[28, 29]",1573.4135265350342,1384.1690311431885,318799.80922901485,318799.80922901485
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,87,2,7,"[30, 31]",1230.0425262451172,1010.4791946411133,204140.18698584626,204140.18698584626
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,88,2,8,"[20, 21, 22, 23, 24, 25]",2606.5665245056152,1700.0112266540527,1290821.8072090882,833622.3569861386
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,89,2,9,"[4, 5]",1944.88356590271,1944.88356590271,335037.94445686234,335037.94445686234
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,90,2,10,"[6, 7]",1908.215223312378,1886.7764797210693,358383.79693819315,358383.79693819315
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,91,2,11,"[8, 9]",1818.0440254211426,1818.0440254211426,389325.2300822437,389325.2300822437
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,92,2,12,"[26, 27, 28, 29, 30, 31]",3241.8187141418457,2471.493724822998,1647217.7552998124,1348140.766256849
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,93,2,13,"[10, 11]",2105.4562225341797,1349.8165740966797,488778.5773433098,488778.5773433098
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,94,2,14,"[12, 13]",3250.6618671417236,2234.7795429229736,450204.3886674891,450204.3886674891
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,95,2,15,"[14, 15]",2434.2971153259277,1501.6289253234863,437472.39262234117,282063.0080139667
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,120,3,0,"[52, 53, 54, 55, 56, 57]",2183.9468746185303,1880.2901668548584,1538362.2691028593,1538362.2691028593
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,121,3,1,"[52, 53]",4193.494291305542,2341.4476013183594,1053978.1620638622,619381.6113103798
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,122,3,2,"[54, 55]",3834.3893394470215,3348.0825271606445,951117.5150469041,892708.2719439005
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,123,3,3,"[56, 57]",3891.8597860336304,2971.1356077194214,993829.1565779668,805655.8853108174
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,124,3,4,"[58, 59, 60, 61, 62, 63]",5065.237102508545,2796.40376663208,2445728.594747564,1613820.8011249285
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,125,3,5,"[58, 59]",2306.356132507324,1425.3692321777344,510310.07165050856,374730.38655683846
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,126,3,6,"[60, 61]",808.5645046234131,726.1696300506592,391102.2540253649,391102.2540253649
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,127,3,7,"[62, 63]",2339.734909057617,2208.9482765197754,299949.73642071383,299949.73642071383
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,128,3,8,"[36, 37, 38, 39, 40, 41]",3701.627311706543,2870.3851585388184,1857645.8510601153,1367278.8895324108
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,129,3,9,"[36, 37]",2276.291910171509,2142.5533771514893,481933.9216447892,481933.9216447892
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,130,3,10,"[38, 39]",1875.0459241867065,1747.0500020980835,416758.40814927523,416758.40814927523
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,131,3,11,"[40, 41]",1896.843391418457,1640.8831844329834,403272.57320069155,403272.57320069155
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,132,3,12,"[42, 43, 44, 45, 46, 47]",3895.559371948242,1655.1191635131836,1566075.0130112432,1030063.5042185574
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,133,3,13,"[42, 43]",2212.849168777466,1174.5455722808838,465178.7756581258,257848.16996065946
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,134,3,14,"[44, 45]",1460.043357849121,1357.252613067627,272960.7188821327,272960.7188821327
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,135,3,15,"[46, 47]",960.8898124694824,895.2761344909668,219236.40354662488,219236.40354662488
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,160,4,0,"[42, 43, 44, 45, 46, 47]",1508.347906112671,1508.347906112671,736853.3890240524,736853.3890240524
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,161,4,1,"[42, 43]",1812.7452850341797,1812.7452850341797,197006.1464702543,197006.1464702543
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,162,4,2,"[44, 45]",1842.5052871704102,1842.5052871704102,184463.41688051273,184463.41688051273
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,163,4,3,"[46, 47]",2141.5939025878906,2141.5939025878906,203093.77982096485,203093.77982096485
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,164,4,4,"[36, 37, 38, 39, 40, 41]",2491.7035789489746,1425.6539268493652,1288391.9952947942,647258.7768768244
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,165,4,5,"[52, 53]",2558.3468170166016,2558.3468170166016,366997.25746998814,366997.25746998814
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,166,4,6,"[54, 55]",2464.9798831939697,2464.9798831939697,277739.5471549602,277739.5471549602
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,167,4,7,"[56, 57]",2039.851245880127,2039.851245880127,210876.58979281894,210876.58979281894
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,168,4,8,"[58, 59, 60, 61, 62, 63]",3223.903434753418,1886.6908416748047,1529094.380122925,677510.087979687
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,169,4,9,"[58, 59]",7336.300035476685,5302.780870437622,782176.7066643992,495466.78534317
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,170,4,10,"[60, 61]",4771.86625289917,4771.86625289917,549536.6154105954,549536.6154105954
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,171,4,11,"[62, 63]",4227.544021606445,4227.544021606445,456218.68245166994,456218.68245166994
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,172,4,12,"[52, 53, 54, 55, 56, 57]",5403.70573425293,2981.0485076904297,2483431.6052819267,1454126.4061589455
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,173,4,13,"[36, 37]",4273.807273864746,4273.807273864746,634074.4347563859,634074.4347563859
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,174,4,14,"[38, 39]",3520.3514976501465,3520.3514976501465,449814.1997344958,449814.1997344958
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,175,4,15,"[40, 41]",2196.0997352600098,2196.0997352600098,298227.11871465,298227.11871465
matched_flowed_mpd_run_data_rctl_766_p91011.FLOW.hdf5,200,5,0,"[26, 27, 28, 29, 30, 31]",1875.351842880249,1875.351842880249,796176.7370951497,796176.7370951497
