file_name,global_trap_id,tpc,trap,ch_list,PE_meas,PE_meas_noLTcr,PE_exp,PE_exp_noLTcr
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,0,0,0,"[4, 5, 6, 7, 8, 9]",67.92781829833984,67.92781829833984,52811.16869365316,52811.16869365316
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,1,0,1,"[4, 5]",347.779541015625,347.779541015625,46426.763321729006,46426.763321729006
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,2,0,2,"[6, 7]",720.0408935546875,0.0,124690.3565369758,0.0
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,3,0,3,"[8, 9]",770.2822875976562,770.2822875976562,84217.64293887839,84217.64293887839
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,4,0,4,"[10, 11, 12, 13, 14, 15]",36.729759216308594,36.729759216308594,63421.91975000494,63421.91975000494
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,5,0,5,"[10, 11]",60.71393585205078,60.71393585205078,7293.422694398361,7293.422694398361
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,6,0,6,"[12, 13]",28.628459930419922,28.628459930419922,4941.882388316504,4941.882388316504
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,7,0,7,"[14, 15]",38.608612060546875,38.608612060546875,3475.784342093099,3475.784342093099
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,8,0,8,"[20, 21, 22, 23, 24, 25]",52.47386932373047,52.47386932373047,59813.88216996809,59813.88216996809
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,9,0,9,"[20, 21]",470.92291259765625,470.92291259765625,72769.74559877304,72769.74559877304
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,10,0,10,"[22, 23]",623.9203491210938,0.0,127226.22476055947,0.0
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,11,0,11,"[24, 25]",430.1919250488281,430.1919250488281,51927.63581372688,51927.63581372688
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,12,0,12,"[26, 27, 28, 29, 30, 31]",64.84917449951172,64.84917449951172,57207.383432264396,57207.383432264396
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,13,0,13,"[26, 27]",52.17749786376953,52.17749786376953,7480.728424639487,7480.728424639487
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,14,0,14,"[28, 29]",32.28010559082031,32.28010559082031,5172.939949266773,5172.939949266773
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,15,0,15,"[30, 31]",78.046875,78.046875,3683.8041288046034,3683.8041288046034
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,40,1,0,"[52, 53, 54, 55, 56, 57]",33.33830261230469,33.33830261230469,10866.15950487236,10866.15950487236
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,41,1,1,"[52, 53]",85.59344482421875,85.59344482421875,7823.738129005803,7823.738129005803
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,42,1,2,"[54, 55]",165.14695739746094,165.14695739746094,13690.2662057315,13690.2662057315
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,43,1,3,"[56, 57]",418.62042236328125,418.62042236328125,30463.831057749736,30463.831057749736
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,44,1,4,"[58, 59, 60, 61, 62, 63]",1055.370361328125,0.0,410091.6295238266,0.0
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,45,1,5,"[58, 59]",606.2694702148438,606.2694702148438,58640.558788593116,58640.558788593116
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,46,1,6,"[60, 61]",204.43338012695312,204.43338012695312,41152.67066221181,41152.67066221181
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,47,1,7,"[62, 63]",183.78770446777344,183.78770446777344,29280.706942661207,29280.706942661207
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,48,1,8,"[36, 37, 38, 39, 40, 41]",0.0,0.0,14714.616451088714,14714.616451088714
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,49,1,9,"[36, 37]",144.7244110107422,144.7244110107422,8859.309415498754,8859.309415498754
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,50,1,10,"[38, 39]",124.75067901611328,124.75067901611328,12265.295831445137,12265.295831445137
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,51,1,11,"[40, 41]",108.19036102294922,108.19036102294922,16998.148495649773,16998.148495649773
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,52,1,12,"[42, 43, 44, 45, 46, 47]",107.6158447265625,107.6158447265625,98954.89511580784,98954.89511580784
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,53,1,13,"[42, 43]",154.48898315429688,154.48898315429688,59140.476093568795,59140.476093568795
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,54,1,14,"[44, 45]",269.60931396484375,269.60931396484375,81164.08697951022,81164.08697951022
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,55,1,15,"[46, 47]",346.5321044921875,346.5321044921875,108648.15363751986,108648.15363751986
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,80,2,0,"[4, 5, 6, 7, 8, 9]",121.72886657714844,121.72886657714844,35966.52016379774,35966.52016379774
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,81,2,1,"[20, 21]",237.49658203125,237.49658203125,28023.94296370288,28023.94296370288
packet-0050005-2024_07_04_08_55_47_CDT.FLOW.hdf5,82,2,2,"[22, 23]",280.9488525390625,280.9488525390625,48981.87708850304,48981.87708850304
